author,published_at,like_count,text,public
@BambangSujito-y6y,2025-12-29T05:37:08Z,0,Klo mbg dikasih lawan politiknya berarti keenakan lawannya bro,TRUE
@BambangSujito-y6y,2025-12-29T05:35:10Z,0,Klo mbg dikasih racun itu bukan untuk kepentingan 2029 tapi untuk mengurangi kepentingan 2029,TRUE
@vialovvu,2025-12-29T05:34:47Z,0,"Dibalik pro kontra MBG, ad banyk perut anak/kluarga yg blm makan semalaman, gk sdkt anak bw pulang mbg untk ibunya, adiknya.....",TRUE
@Integrityisrare,2025-12-29T05:33:40Z,49,"Wah, perlu diNepalkan kalau benar begitu. Kejahatan yang terstruktur itu!!",TRUE
@BambangSujito-y6y,2025-12-29T05:32:56Z,0,Semua program pemerintah itu bagi bagi bro kepada rakyat nya karena dikasih mandat pemerintah,TRUE
@vialovvu,2025-12-29T05:32:32Z,0,"Beras 10kg, telur 1kg, susu 1kg bln tuk tiyap ank jika gk setuju.",TRUE
@Johan-ut8de,2025-12-29T05:30:53Z,0,"gila, libur sekolah anggaran nyga disetop",TRUE
@BambangSujito-y6y,2025-12-29T05:29:49Z,0,Yg buat kepentingan 2029 tdk hanya mbg tapi semua program pemerintah untuk rakyat jadi klo ice tau mbg itu berarti kinerja ice lambat,TRUE
@caksupali5448,2025-12-29T05:28:53Z,0,Dulu nabi Sulaiman sesumbar bisa kasih makan semua ikan dilautan. Tapi nyatanya tidak mampu.,TRUE
@dewiutami3027,2025-12-29T05:27:49Z,0,"Saya sangat tudak setuju dengan program MBG.tapu kalo di bawa2 ke polutik krdepan,rasanya jyga gak setuju.kali tempo itu media sampah.jangan2 anda juga..",TRUE
@enysupianisitumorang5330,2025-12-29T05:27:17Z,0,"Aku jg berpikir begitu. Pelaksananya adlh kroninya rezim. Masak iya, di dalam politik ada makan siang yg gratis?😊 Yuk guys, kita mulai sadar politik, gemar membaca dan mengulik informasi dlm dan luar negeri, akan melatih kemampuan berpikirmu😊",TRUE
@papamudaganteng,2025-12-29T05:27:17Z,0,Ga ada harapan emang klo negeri ini di kelola penjahat merjubah birokrasi....<br><br>Jangan terlalu salahkan mereka...<br>Salahkan rakyat nya sendiri yg bodoh karena memilih pemimpin  serta pekabat inkompeten..<br><br>😢😢😢,TRUE
@Ahmad-c5w4f,2025-12-29T05:26:53Z,0,"MBG ITU 1000% POLITIK.<br>MBG DARI PERTAMA SUDAH KELIHATAN BUAT LAHAN KORUPSI.<br>NANTI YANG MENERIMA MBG INI AKAN DI DATA, NANTI DI TH 2028 SD 2029 MEREKA AKAN DI GIRING SAMPAI DIKANDANG, MEREKA AKAN DI BODOHI SEPERTI AKAN MENDAPAT IMBALAN IMBALAN SEBANGSA BANSOS.<br>SAYA JAMIN RENCANA INI NGGAK AKAN MELESET DARI RENCANA INI.<br>KARENA RAKYAT KITA MISKIN DAN BODOH, GAMPANG DI GIRING.",TRUE
@AdhiHamzee,2025-12-29T05:25:11Z,0,"Stop ngandelin Tuhan, lewat doa doa mengutuk mereka. Tuhan udah di matiin mereka.<br>Di butuhkan tindakan nyata manusia buat melawan.",TRUE
@aguspece3980,2025-12-29T05:24:46Z,0,Gilaaaa.... SEMOGA ALLAH MELAKNAT KALIAN SEMUA PARA KORUPTOR YG ADA DILINGKARAN SETAN MBG ITU,TRUE
@arymusliman2119,2025-12-29T05:24:43Z,0,Mbg oh mbg politik dan bisnis,TRUE
@arkhandchannel8785,2025-12-29T05:24:30Z,0,Namanya juga program pemerintah bisa di tarik kemana mana 🤣🤣,TRUE
@adypurnomo5067,2025-12-29T05:24:29Z,0,Nama² para bajingaaan negara.😅,TRUE
@Tanbaro-n6j,2025-12-29T05:21:55Z,0,INILAH KEBIADABAN JOKOANNJJJIING.... DGN SENGAJA MEMENANGKAN SI WOWO DGN KECURANGAN YG MASIF,TRUE
@abrisandy1369,2025-12-29T05:19:14Z,0,Jadi bancakan korupsi para pejabat saat ini dengan kedok makan bergizi gratis,TRUE
@KasmanMuzaenal,2025-12-29T05:18:55Z,0,MBG adalah program ladang korupsi.,TRUE
@pribumibandung,2025-12-29T05:18:36Z,0,Miris..ternyata program mbg ini hanya tameng untuk mengelabui rakyat agar para korupror terus bisa meraih keuntungan dengan segala cara,TRUE
@JulakNeneng,2025-12-29T05:17:08Z,0,Program yg d paksakan dn menguras anggaran ...,TRUE
@rog.komputer,2025-12-29T05:16:57Z,0,"sudah kuduga, ambisi busuk dibalik mbg walaupun siswa keracunan tetap saja berjalan, libur sekolahpun tetap saja cuan",TRUE
@ariadwipangga-h7q,2025-12-29T05:16:26Z,1,Salam Bahagia 😊 <br>Daripada kasih bansos mending kasih makan 🤫🤭😲😳😁🙏,TRUE
@aguspece3980,2025-12-29T05:15:08Z,2,Benar benar korupsi berjamaah.....,TRUE
@Zax1995x,2025-12-29T05:13:00Z,0,Indonesia sudah selesai,TRUE
@NewUserredmi,2025-12-29T05:11:11Z,0,Kalau orang yang pintar dan cerdas pasti sudah tahu dan paham.<br>🙏🙏🙏,TRUE
@HeruSantoso-uj6en,2025-12-29T05:10:18Z,0,Prasangka buruk tak boleh BERLEBIHAN sebab MBG niatnya memang memperbaiki GIZI,TRUE
@srisudarini4485,2025-12-29T05:08:50Z,0,mending diberikan dalam bentiuk uang....atau beasiswa bagi yg berprestasi,TRUE
@Atlantis-18x,2025-12-29T05:08:34Z,0,Bom waktu untuk dinepalkan 🎉,TRUE
@Yena-e6f6u,2025-12-29T05:08:16Z,0,rakyat harus turun kejalan tuk meminta pemerintah mencabut program MBG yg tidak banyak manfaat nya..,TRUE
@asnihasan-p1c,2025-12-29T05:08:04Z,38,Ayo rakyat indonesia jangan menutup telinga,TRUE
@rams.27,2025-12-29T05:07:25Z,0,"Bisa terstruktur seperti itu ya, tercengang saya😮",TRUE
@deadewi-b1w,2025-12-29T05:06:08Z,0,"MBG itu mesin uang para oligarki. Bahkan tambang menggiurkan bagi para kades dan anggota dewan. Berlomba2 bangun dapur tp mutu dan kesehatannya patut dipertanyakan. Evaluasi, jgn jadikan MBG sbg sarang korupsi dan praktik politik praktis jg kegiatan intervensi hak sipil yg dilakukan oknum2 TNI.",TRUE
@tunipis0635,2025-12-29T05:05:55Z,0,Trus ICW gimana?,TRUE
@HabagetTV,2025-12-29T05:05:43Z,0,"Bagi timses dan relawan yg tidak dapat jabatan maka di buatkan lah program MBG ini supaya ngak ribut...<br>Nah program MBG ini sangat sama motifnya dgn program food estate,,, program gagal tapi menguntungkan segelintir elit... program2 ini di buat untuk meraup keuntungan sebesar-besarnya agar biaya kampanye ke depannya menjadi lebih ringan....",TRUE
@maisy4551,2025-12-29T05:04:45Z,0,siapapun pengelolanya lebih baik belajar dulu saja ke warteg Jd tukang cuci piring terus JD tukang masak n JD pengelola warteg baru deh mengelola MBG..<br>Krn sy yakin para pengelola warteg lebih pinter dr pd mrk yg kata nya bergelar lulusan perguruan tinggi tp ngga becus menyajikan makanan yg layak di makan yg katanya bergizi.,TRUE
@piday-piday,2025-12-29T05:04:16Z,0,daripada MBG mending buat insfaktur lainnya.. seperti bangun negara baru ae😂buat orang miskin drpd buat bancakan orng atas😂,TRUE
@rchaavrnchaa3529,2025-12-29T05:03:05Z,0,ya bgtuu lh😅😅<br>Jd siapapun presidennya kaya nya g jauh dr ini,TRUE
@muhammadalfarizi7563,2025-12-29T05:02:25Z,0,Nasib terburuk umat manusia adalah terlahir sebagai warna negara Indonesia.,TRUE
@irmansugianto7141,2025-12-29T05:01:46Z,0,Personil MBG rata2 keluarga TNIPOLRI,TRUE
@imadewelapranata6032,2025-12-29T05:00:00Z,0,335 triliun cukup untuk memberi makan rakyat miskin seluruh Indonesia selama 1 tahun jika tepat penataannya. Bahkan lebih.,TRUE
@calonkades5460,2025-12-29T04:56:33Z,0,"Betul, di kota kami mobil MBG di tempelin gambar mr. Omon omon,besar sekali gambar nya.",TRUE
@Dyr_X_Big_Guy_Makachev696,2025-12-29T04:55:23Z,0,"Korupsi terangan terangan pada jendral dalam mbg negara ini tdk lagi menjadi sebuah negara yg mereka fikir bagaimana menrampkn unag pajak rakyat dan dialihlan menjadu uang pribadi mereka, siap mereka ya mereka sby megawati jomowi prabowo yenni wahid (pbnu) lalu pan dan pbb, ppp smua merek korporat reformasi yg memang menjadikan rakyatvkorban lahan tanah kelahiran dan bahkan nyawa rakyat adalah tumbal agar mereka bs mendapatkan apa yg merek inginikan yaitu sda dan pajak yg yerhilirisasi kpd mereka dan tdk kembali kpd rakyat",TRUE
@yourselfgaming77,2025-12-29T04:54:09Z,0,MBG merusak bangsa dan menghancurkan negara..,TRUE
@RoyalRayko15,2025-12-29T04:52:30Z,0,Z A L I M,TRUE
@yantoGunawan-qx7rf,2025-12-29T04:52:26Z,0,😂Gpp tapi yg penting masyarakat dapat kerjaan dulu pilpres itu nanti,TRUE
@berkahmbahtio7325,2025-12-29T04:50:14Z,0,Berguru pd mulyono krn mayoritas penduduk miskin mk sasaran empuk unt semua bantuan sosial dari negara tp sbg investasi politik penguasa dan kroninya.,TRUE
@triosujiman,2025-12-29T04:49:57Z,0,"😂😂😂😂, bukanya MBG itu program kampanye di 2024",TRUE
@ignacia84,2025-12-29T04:48:09Z,0,dipresentasikan dengan baik....informatif...bukan lagi sekedar gosip...sudah dibuktikan data riil dan akurat....,TRUE
@BroMieyy,2025-12-29T04:47:57Z,0,"Seperti sudah hilang harapan untuk Indonesia, korupsi tidak pernah berhenti dan terus berlaku secara terang-terangan. Pelajar yang keracunan, berapa orang yang sudah didakwa di makhamah, kalau di Malaysia tu, sudah pasti ke penjara penyedia makanan tersebut.",TRUE
@JebJob,2025-12-29T04:47:52Z,0,Pemerintah PS tdk jauh beda buruknya dgn yg sblmnya.,TRUE
@dikisaprudin87,2025-12-29T04:47:42Z,0,Backsoundnya berisik...,TRUE
@doriahmad77,2025-12-29T04:47:08Z,0,Orang RAKUS... kelak diakhirat akan dipertanggungjawabkan smua Kegilaan mereka...emng mau hidup selamanya ndak bisa mati hei kalian2 penguasa Dzalim😢,TRUE
@JebJob,2025-12-29T04:45:40Z,0,"Tdk slh perkiraan sy. Dalihnya spy anak indonesia cerdas. Koq tdk berfikir,ngasih makan 1x dalam 1 hari yg ktnya bergizi koq bs mencerdaskn,lha 2x yg lain dalam sehari bgmn ? Tdk mkn,atau mkn tp asal perut terisi.",TRUE
@senandika7008,2025-12-29T04:44:20Z,0,&quot;Gizi&quot; nya buat mereka-mereka aja kayaknya 😂,TRUE
@frediwahayu8924,2025-12-29T04:44:08Z,0,MBG adalah lahan korupsi yg sangat besar,TRUE
@hardisaepudin,2025-12-29T04:43:59Z,0,"Sudah diduga dari semula dari setiap &quot; Proyek&quot; ada keterkaitan dg  mereka yg punya akses ke Penguasa. Masalahnya; Jika para Kontraktor....sppg itu dalam pelaksanaannya tdk sesuai dg SOP..., maka para pengawas / penegak hukum tdk bisa independent...alias tdk bisa tegas .Tegas hanya dalam omon&quot;....dan biasanya dilaporkan bagys&quot; saja.",TRUE
@bandotekeren,2025-12-29T04:43:47Z,0,"Sah sah aja lah, namanya juga program yang dibuat pemenang pemilu. Kalau kalah, ya udah nyusruk aja nungging dulu.",TRUE
@raffalp5094,2025-12-29T04:43:47Z,0,"Wajar klo icw sll curiga dgn prestasi Pemerintah, ICW itu kan lembaga Taek antek Asing yg gk suka Indonesia maju dan mandiri...",TRUE
@hendrayana9693,2025-12-29T04:42:24Z,0,"Semua yg di buat pemerintah untuk dibagi ke rakyat, ICW mikirnya su&#39;uzon teroozz, 😂😂😂😂, jadi kalo ada program yg bagus, dicurigai untuk kampanye pilpres berikutnya, lucu.., coba orang ICW YANG BERSIH IKUT PILPRES, kali bisa menang, katanya rakyat benci koruptor😂😂😂😂",TRUE
@anakagung7613,2025-12-29T04:42:10Z,0,Dibahas di Bocor Alus Tempo ga ini?,TRUE
@WahyuNogroho02,2025-12-29T04:40:57Z,0,masih percaya prabowo hebat ?,TRUE
@chudhorihamzah4476,2025-12-29T04:40:00Z,0,Untuk menyelematkan Indonesia tercinta jalan satu satunya R E V O L U S I...!!!,TRUE
@naufelnaufel6800,2025-12-29T04:39:38Z,0,program kakek ompong dan bocil asam sulfat...oon..wapresnya.,TRUE
@DrummerMudaIndonesia,2025-12-29T04:39:36Z,0,Di tempat gw yg punya dapur MBG anggota dewan dr PKS😂😂😂😂,TRUE
@ariematang1682,2025-12-29T04:39:20Z,0,Pastikan anak2 dapet makan. Mungkin bagi ibu2 yg banyak duit makan itu tidak seberapa. Tapi bagi anak2 yg dulu mungkin sarapan aja ada dan tidak sangat membutuhkan mbg.,TRUE
@MadeSuarta-fd3mv,2025-12-29T04:38:45Z,3,"MBG sarat dengan mafia, hanya 40℅ anggaran di pakai utk makanan. Sisanya menjadi bancakan. Gila pokoknya. 😢😢",TRUE
@masros858,2025-12-29T04:38:18Z,0,Konoha apa saja di maling.,TRUE
@Mysteriousb33,2025-12-29T04:37:40Z,0,Pantesan listio sigit kaga mau mundur dari polri😮,TRUE
@ismailnuraslam8946,2025-12-29T04:37:19Z,0,Sepertinya kearah sana,TRUE
@HendroWillys-j5s,2025-12-29T04:37:15Z,0,TDK ada yg TDK berkepentingan tuk mengurus negara atau mbg😂,TRUE
@Tonyauw-r2r,2025-12-29T04:36:42Z,0,2029 dapur MBG akan dijadikan posko makan gratis bagi pendukung salahsatu capres-cawapres ! Pasti !!!,TRUE
@NikoAnanto-x6o,2025-12-29T04:35:56Z,0,Mbg cuannya buat pilpres si omon omon,TRUE
@DianBudiman-h4t,2025-12-29T04:35:47Z,0,"Itulaj politik setba misyerous  ora usah heran, terkejut. Sdh biasa dilakukan ahlinya",TRUE
@AdidasAdi-i3m,2025-12-29T04:35:39Z,0,Persetan dengan MBG mending di alihkan ke Sumatra dan Aceh pak wowo sudah tidak punya hati,TRUE
@MaroneOne,2025-12-29T04:35:26Z,0,"Pernah di usulkan uang mbg di berikan saja ke ortu,, setiap masuk sekolah siswa wajib bawa makanan yang bergizi,, tapi usul ini di tolak,, akhirnya di temukan alasannya yaitu KL UANG DI BERI KE ORTU MAKA MAFIA2 GAK AKAN DAPAT CUAN GEDE",TRUE
@AdiPutra-218,2025-12-29T04:34:30Z,0,"MBG itu bentuk teraman untuk korupsi....mengganti kan BLT, bansos yang sudah bisa diawasi...dicarilah cara baru yang lebih mudah dimanipulasi",TRUE
@YTsport-y7w,2025-12-29T04:32:56Z,0,"PROGRAM PENIPUAN PRESIDEN OMON OMON,,MAKANAN BERGIZI GRATIS,,,BERLABEL GRATIS YANG TERNYATA DUITNYA DARI APBN,YANG KITA TAU DANA APBN ITU BERASAL DARI MANA.<br>DARI RAKYAT KEMBALI LAGI KE RAKYAT,TAPI DI EMBEL EMBELI KATA GRATIS HANYA UNTUK &quot; MELEGALKAN KORUPSI BERENCANA&quot; 😂😂😂 <br><a href=""http://www.youtube.com/results?search_query=%23indonesiahancur"">#INDONESIAHANCUR</a>",TRUE
@realstory9854,2025-12-29T04:32:51Z,0,"Masih banyak lansia terlantar, janda, yatim piatu, anak anak putus sekolah, anak anak miskin dan terlantar yang lebih membutuhkan.",TRUE
@ardhanareshwari82,2025-12-29T04:32:46Z,0,Praktik kotor terus berjalan tanpa pengawasan Legislatif.  Partai pendukung pemerintah berkoalisi dg iblis sedang menjarah uang rakyat dg sangat telanjang. Rezim yg menyamar sbg serigala berbulu domba.,TRUE
@RokokGico-t1c,2025-12-29T04:32:12Z,0,"partai mana nih yang akan dapat suara dari MBG, satu dapur coba hitung berapa orang.",TRUE
@Jrmwayankaryana,2025-12-29T04:32:06Z,0,Terlalu banyak teori. Program mbg lebih banyak masalah dp manfaatnya apalagi banyak cawe2 dr pihak yg hanya cari untung korupsi terselubung. Lebih berikan blt perbaikan gizi anak2. tidak ribet.,TRUE
@AgusDwiyono-e6v,2025-12-29T04:32:04Z,0,KLO BUAT PK BOWO MUNGKIN OK KITA LIAT..TAPI KLO GIBRAN..HARAMLAH ..KRN BUKAN TOKOH KAPABEL LAGI..NODANYA BLM ILANG KLO DIA GK SADAR DIRI,TRUE
@DeaCell-ot4rr,2025-12-29T04:30:44Z,0,"Sebenernya sdh banyak yg tau kalau ini hanya sebuah PROYEK bancaan..... cuman blm tau sedetail ini yg menikmatinya.... terima kasih informasinya..... makan bergizi gratis.... prettttt... gratis apa, lha wong ambil dari APBN, uang kita2 juga 😅",TRUE
@totosunarto7498,2025-12-29T04:30:32Z,0,Pantesan mbg jd &quot;racun&quot; Ternyata pelaksananya terafiliasi pada tikus got,TRUE
@emansulaiman2076,2025-12-29T04:28:28Z,1,MBG disiapkan untuk membodohi GENERASI penerus agar patuh pada penguasa serakah dan Dzolim👹,TRUE
@c4t4phr4ct1,2025-12-29T04:27:58Z,0,"Kalau kerjasama dengan Tempo, jos gandos top markotop ICW ini",TRUE
@donal-h7v,2025-12-29T04:27:29Z,0,"Ktanya tempo lagi di cari cari bapak purbaya, punya masalah apa ya?",TRUE
@bluedoorz,2025-12-29T04:27:26Z,0,Bukan hanya program program yang siluman seperti MBG dan lainnya. Korupsi ratusan triliun bahkan kuadriliun adalah kue yang akan dibagi bagi. Dan retur payment. Negara lain para billionaire menyumbang dari hasil usaha mereka. Di sini mafia yang rampok uang rakyat dan negara baru nyumbang. Sebab satu sen pun mana ada yang mau nyumbang buat pesta demokrasi. Pernah dengar negara rampok uang negara?,TRUE
@MustofaAsmawi,2025-12-29T04:26:15Z,0,Udh kebaca program MBG  😂😂😂ujung 2 ye bagi2 untung 😅,TRUE
@ahp1734,2025-12-29T04:24:50Z,0,Terimakasih icw,TRUE
@zahranovita5723,2025-12-29T04:23:56Z,0,"Slogannya menangkap koruptor smpe ke antariksa, pdhl dia sarangnya koruptor",TRUE
@Nanang_Ib,2025-12-29T04:23:43Z,0,Setuju kak terimakasih edukasinya 🎉,TRUE
@Badrussaleh-st8rh,2025-12-29T04:21:51Z,0,Mending uangnya untuk fakir miskin,TRUE
@aptastudiokesesi,2025-12-29T04:20:43Z,0,up,TRUE
@sidaon858,2025-12-29T04:19:55Z,0,"Anak ku lagi libur sekolah, tapi MBG tetep di kirim, menurut ku itu aneh.<br>Maksudnya apa coba?<br>yg lebih aneh lagi, itu MBG di kasihnya sekalian seminggu 🤣🤣🤣",TRUE
@Ironman-z6v5y,2025-12-29T04:18:03Z,0,Makan Beracun Gratis. Modus korupsi model baru.😂,TRUE
@cx-79,2025-12-29T04:17:33Z,0,"Rakyat kecil cuma di kibuli dg sebungkus MBG,sdng mereka pelaksana MBG BS mengeruk untung sebanyak-banyaknya 😂",TRUE
@KaNaya-h3k,2025-12-29T04:17:33Z,0,Saya penerima mbg sangat bermanfaat.,TRUE
@Jumiadi-n4i,2025-12-29T04:16:29Z,0,Kasih uang Tunai saja ke orang tua Siswa.,TRUE
@kshatriya5534,2025-12-29T04:14:40Z,0,Makin lama makin jelas klo TNI-POLRI tu paling korup....‼️🫰🤑,TRUE
@ramladahlan6511,2025-12-29T04:13:58Z,0,KABINET  PRABOWO KABINET INDONESIA MUNDUR  /  KABINET  MAKANAN  BERGIZI  BERACUN 😂😂😂😂,TRUE
@asepsusandi8292,2025-12-29T04:13:44Z,0,"MBG mending di tutup aja,anak anak juga tidak mau memakannya karna tidak layak,mending di pakai buat ngebangun inprastruktur",TRUE
@jujoe9092,2025-12-29T04:10:56Z,0,Teruslah bersuara.....,TRUE
@bramsoeindoen,2025-12-29T04:10:51Z,0,Keren ICW,TRUE
@Ulieeeverse,2025-12-29T04:10:32Z,0,"Hidup seperti di Negeri Dingeng ,yg di sodorin Dua pilihan ,...Bertahan Hidup atau Mati perlahan",TRUE
@Yunsgeps999,2025-12-29T04:10:29Z,0,"Musnahkan penghianat bangsa korup maling !!!!! Negeri ini milik rakyat Indonesia dari Sabang sampai Merauke !!!!! <br>Salam golput abadi !!!! <br>Cek siapa yg punya tambang emas di Papua Maluku Halmahera ???? <br>Indonesia punya semua , emas ? Nikel , batu bara ? Uranium ? Apa lagi ? Rempah &quot; ? Laut darat ???? Tapi kenapa dr dulu Indonesia masihh banyak yg miskin dr Sabang sampai Merauke ?????? <br>Karena kita diam &quot; koruptor maling penghianat bangsa &quot; kita biarkan tertawa !!!!!!! <br>Bersatulah Indonesia !!!!!!<br>Musnahkan iblis &quot; Dajjal korup <br>Salam golput abadi 🔥",TRUE
@katonbagaska8738,2025-12-29T04:10:27Z,0,IcW ini di danai oleh lembaga asing. Jadi ya hati hati saja kalau dengar pendapatnya.,TRUE
@su35no71,2025-12-29T04:08:51Z,0,YA IYA LAAAAAAH...29,TRUE
@agunglayers4294,2025-12-29T04:08:29Z,0,MBG ...program terbodoh dan terburukkkk...di rezim prabowo...,TRUE
@sutediheriyonoBaladMaUng,2025-12-29T04:08:08Z,0,"ICW tak netral, harusnya berikan solusi bukan menebar isue politis.<br>Jelas kelihatan ICW berpihak pada partai besar yg mau tenggelam.<br>Kekurangan PROGRAM PEMERINTAH harusnya dibenahi bukan dihancurkan.<br>Ini sama saja MENGKHIANATI 60% RAKYAT yg memilih PEMIMPIN dan 90% rakyat yg bergantung pada program MBG.",TRUE
@adteuku524,2025-12-29T04:06:27Z,0,Rezim praberoro gagal dlm segala hal itu artinya pemerintah saat ini tdk layak dipertahaaaaankan,TRUE
@yellowgan-pots,2025-12-29T04:04:32Z,0,"jor, presiden ikutan jd vendor, culas, klo berhubungan sm pemilu mah udah pasti, apalagi budaya bagi terus terima kasih dibagi, apalagi setiap hari bertahun2 pasti terjadi pembenaran",TRUE
@jujoe9092,2025-12-29T04:02:37Z,0,Semakin parah ....susah dipercaya lagi........siapa lagi....,TRUE
@langgeng12-e3k,2025-12-29T04:01:41Z,0,alias bagi2 kue bukanmikirin Rakyat,TRUE
@cinere130,2025-12-29T04:00:30Z,0,udah terang benderang.........,TRUE
@langgeng12-e3k,2025-12-29T04:00:21Z,0,Prabowo mmg ndablek dbilangjn gk efektif buang 2vanggaran ttp saja maksa rupanya kayak seniornya Jokowi cari  simpati rakyat 2029 ..... paraaaaaah,TRUE
@AzizSaja-y8w,2025-12-29T03:59:36Z,0,PEJABAT BAJINGAN DAN KORUPTOR KKN MAKIN KUAT DI ERA WOWO,TRUE
@MaellanyMarven,2025-12-29T03:58:38Z,0,Halahhh yg komen musuh politiknya pak prabowo,TRUE
@Gunawan-p5t,2025-12-29T03:57:10Z,0,Rakyat mendukung MBG yang perlu diperbaiki pengawasannya dan ditindak tegas yang koropsi.,TRUE
@jourjava,2025-12-29T03:56:28Z,0,ICW keren ... <br>Terus Suarakan kebenaran<br>Program MBG = Project gila rame-rame Mulyono Bowo Gibran,TRUE
@SembarangWae-v3g,2025-12-29T03:56:28Z,0,Mohon izin untuk Saya bagikan.<br>Terima Kasih sebelumnya.,TRUE
@shalinaarzusalim1908,2025-12-29T03:54:44Z,0,"Tanpa MBG pun anak indonesia bisa pitar dengan makanan Ibunya, yang Pintar banyak, banyak digedung DPR MPR Pejabat-Pejabat dan Menteri -Menteri dan Pemerintahan Lainnya, Mereka Pintar-pintar tapi Pintar Mengatur dan Pintar KORUPSI, tanpa MBG 1 minggu pun mereka masih kenyang dan Penuh Gizi dan mereka tidak sakit, tapi yang sakit adalah orang-orang yang ada dalam Program dan pengatur anggran tersebut, MBG Libur Mereka yang sakit. Penerima MBG sehat -sehat saja,",TRUE
@aaaaaa-v5m6u,2025-12-29T03:54:41Z,0,"Entahlah, emang dari presiden pertama, rakyat dikibulin terus, sampe presiden yang sekarang,  detik ini. Mafia banyak. Namun rakyat tidak bisa berbuat apa-apa.",TRUE
